tail_num,dep_delay,taxi_out,arr_delay,taxi_in
N956AN,13.194444444444445,19.16427203065134,9.35344827586207,10.165229885057471
N956AT,8.442493946731235,16.650121065375302,0.11198547215496368,7.136198547215496
N956DL,6.1558520315342635,15.834445118253488,0.11036992116434202,6.782292298362644
N956DN,6.777777777777778,18.555555555555557,-6.888888888888889,5.555555555555555
N956JB,14.63768115942029,19.919082125603865,8.981884057971014,8.473429951690822
N956JT,20.209573091849936,19.219922380336353,11.477360931435964,8.18111254851229
N956LR,13.656484149855908,16.995677233429394,11.423631123919309,7.76685878962536
N956NN,12.394471259324265,18.346643264589733,7.982448442299254,10.458534444931988
N956SW,14.642505824488738,20.909396841832773,12.040900854258348,8.058244887393217
N956UW,9.07615894039735,21.64810355207706,3.6619506321493076,7.234497290788681
N956WN,10.692986641221374,12.208492366412214,3.9825858778625953,5.173425572519084
N957AN,11.880397022332506,18.73498759305211,7.506203473945409,9.957816377171216
N957AT,8.731060606060606,16.819055944055943,1.0885780885780887,7.276806526806527
N957DL,5.827436194895592,15.841067285382831,-0.3349767981438515,6.731148491879351
N957DN,3.191235059760956,17.709163346613547,-8.163346613545817,5.852589641434263
N957JB,15.938036809815952,19.54846625766871,9.1,8.252147239263804
N957LR,12.475486168173104,17.36702273349767,10.674883593536018,7.8775677896466725
N957NN,9.427890861844954,19.041143352100477,5.8038111736682545,10.417496751840623
N957SW,13.358967674661105,20.932481751824817,11.024504692387904,8.022679874869656
N957UW,9.08840579710145,21.39159420289855,3.2689855072463767,6.889855072463768
N957WN,11.57409568261377,12.292882147024503,4.733955659276546,5.141190198366394
N958AN,13.08816120906801,19.037783375314863,9.055415617128464,10.067506297229219
N958AT,8.144522144522144,17.02913752913753,-0.05040792540792541,7.276806526806527
N958DL,5.594147927390951,15.901110810078569,-0.6093199674884855,6.571389867244649
N958JB,18.30560806553245,19.43982356647763,12.695022054190297,8.359798361688721
N958LR,10.086968085106383,17.11223404255319,8.017287234042554,7.911436170212766
N958NN,9.975732217573222,18.452301255230125,5.363598326359833,10.237656903765691
N958SW,15.92477756807765,20.31302237799946,13.31706659476948,8.293340523052036
N958UW,11.857493857493857,21.827088452088454,6.9634520884520885,7.130528255528255
N958WN,9.576255279211638,12.301032379164711,2.5938526513374,5.218676677616143
N959AN,9.881267738883633,18.60643330179754,5.478713339640492,10.024124881740775
N959AT,9.622313806299676,16.966735354724758,1.7427141595525464,7.128642920223727
N959DL,7.7322521419828645,15.857099143206854,1.6049571603427173,6.802019583843329
N959DN,8.258620689655173,19.879310344827587,1.0344827586206897,6.637931034482759
N959JB,19.192992533026995,19.566915565766802,12.595634692705342,8.485353245261344
N959LR,13.637955785242607,17.08641975308642,11.383290267011198,7.94229112833764
N959NN,10.099309153713298,18.926597582037996,6.1809153713298794,10.38126079447323
N959SW,13.785252263906857,20.426390685640364,10.836222509702457,8.126002587322121
N959UW,10.773293768545994,22.09347181008902,5.783382789317508,6.948071216617211
N959WN,9.31267942583732,11.946411483253588,2.492822966507177,5.051196172248804
N960AN,10.606268364348677,18.53232125367287,6.621939275220372,10.286973555337903
N960AT,9.155878859857483,16.860451306413303,0.7283254156769596,7.147862232779097
N960DL,6.802816901408451,15.888407367280607,0.7524377031419285,6.691495124593716
N960DN,8.82492795389049,16.37319884726225,0.6210374639769453,6.635806916426513
N960NN,10.566012488849243,18.48349687778769,6.029884032114183,10.154772524531667
N960SW,11.901874310915105,20.57194046306505,9.076074972436604,8.056504961411246
N960WN,10.10230179028133,12.129504766333412,3.4271099744245523,5.20460358056266
N9615W,15.664596273291925,15.958592132505176,12.39503105590062,9.167701863354038
N9616G,13.834278238116005,16.099869167030093,10.602703881378106,9.248582642825992
N9617R,14.46891314665401,16.106786900806835,11.450403417180826,9.175130517323208
N9618A,15.574569789674952,16.15965583173996,11.799713193116634,8.952676864244742
N9619V,15.721206581352833,15.776508226691043,12.24908592321755,9.176416819012797
N961AN,10.518274111675128,18.491370558375635,6.433502538071066,10.20253807106599
N961AT,6.098923479778877,16.67180680826302,-1.7890602269421008,7.244690136747163
N961DL,5.848273942093541,15.77728285077951,-0.2878619153674833,6.639755011135858
N961DN,14.489913544668587,17.371757925072046,5.417867435158501,6.599423631123919
N961JB,13.287912087912089,21.396703296703297,7.483516483516484,9.547252747252747
N961JT,8.465432098765431,19.79753086419753,-2.108641975308642,10.012345679012345
N961NN,11.01917211328976,18.409150326797384,7.052287581699346,10.396514161220043
N961SW,14.839721254355402,20.776422764227643,12.427700348432056,8.21225319396051
N961TW,15.14683026584867,16.25480572597137,11.968098159509202,9.223312883435582
N961UW,11.754705144291092,21.743412797992473,6.3999372647427855,7.090025094102886
N961WN,10.974988201982066,12.44572911750826,4.353232656913638,5.164700330344502
N9620D,14.39170305676856,15.962008733624454,11.279039301310045,9.239737991266376
N9621A,16.24867724867725,16.04151404151404,13.261294261294262,9.31094831094831
N9622A,15.131878557874764,15.342504743833016,10.575901328273245,9.20303605313093
N9624T,14.576758409785933,16.270336391437308,11.749847094801224,9.445871559633028
N9625W,22.90504103165299,16.256740914419694,19.121922626025793,8.798358733880422
N9626F,14.383440514469454,16.305064308681672,11.528536977491962,9.263665594855306
N9628W,16.71853448275862,15.985775862068966,13.374568965517241,9.053448275862069
N9629H,15.702889702889703,15.901505901505901,12.388278388278389,9.243386243386244
N962AN,10.040238450074515,18.375558867362145,5.5851962245404865,9.878787878787879
N962DL,5.50083426028921,15.943270300333705,-0.49972191323692994,6.695216907675195
N962DN,8.119652406417112,17.04177807486631,0.9989973262032086,6.691844919786096
N962JB,9.698014629049112,21.049111807732498,3.373040752351097,9.537095088819227
N962JT,11.911360799001248,20.448189762796506,3.126092384519351,10.372034956304619
N962NN,9.577863577863578,18.3981123981124,5.114114114114114,10.37022737022737
N962SW,16.20290251916758,20.843099671412926,13.955366922234392,8.112541073384447
N962TW,16.31888246628131,15.667630057803468,12.16859344894027,8.979768786127167
N962WN,11.696117182050687,12.214833759590793,5.12927226226459,5.13508486398512
