origin_airport_id,dest_airport_id,fl_dayofweek,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,traffic
10135,10397,0,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,298
10135,10397,1,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,286
10135,10397,2,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,279
10135,10397,3,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,297
10135,10397,4,-2.5,-7.0,0.0,0.0,0.0,0.0,0.0,296
10135,10397,5,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,186
10135,10397,6,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,268
10135,10693,0,-7.0,-12.0,0.0,0.0,0.0,0.0,0.0,27
10135,10693,1,16.0,23.0,6.0,7.0,10.0,0.0,0.0,1
10135,10693,3,1.0,10.5,0.0,3.0,0.0,0.0,0.0,6
10135,10693,4,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,26
10135,10693,5,78.0,101.0,76.0,23.0,2.0,0.0,0.0,1
10135,10693,6,-18.0,-8.0,0.0,0.0,0.0,0.0,0.0,6
10135,11057,0,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0,281
10135,11057,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,280
10135,11057,2,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,284
10135,11057,3,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,282
10135,11057,4,-5.0,-4.0,0.0,0.0,0.0,0.0,0.0,291
10135,11057,5,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,229
10135,11057,6,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0,281
10135,11433,0,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,289
10135,11433,1,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,285
10135,11433,2,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,285
10135,11433,3,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,289
10135,11433,4,-3.0,-6.5,0.0,0.0,0.0,0.0,0.0,290
10135,11433,5,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0,188
10135,11433,6,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,279
10135,11697,0,31.0,39.0,0.0,0.0,16.0,0.0,0.0,19
10135,11697,1,-1.0,-16.0,0.0,0.0,0.0,0.0,0.0,3
10135,11697,2,4.5,8.5,0.0,0.0,0.0,0.0,0.0,30
10135,11697,4,39.0,36.0,0.0,0.0,30.5,0.0,0.0,22
10135,11697,5,0.0,4.0,0.0,0.0,0.0,0.0,0.0,50
10135,13577,0,-8.0,-9.0,0.0,0.0,0.0,0.0,0.0,60
10135,13577,1,-15.0,-17.0,0.0,0.0,0.0,0.0,0.0,13
10135,13577,2,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0,27
10135,13577,4,-7.5,-8.5,0.0,0.0,0.0,0.0,0.0,60
10135,13577,5,-3.0,-5.5,0.0,0.0,0.0,0.0,0.0,26
10135,13930,0,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,291
10135,13930,1,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,294
10135,13930,2,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,305
10135,13930,3,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,300
10135,13930,4,-4.0,-4.5,0.0,0.0,0.0,0.0,0.0,306
10135,13930,5,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,281
10135,13930,6,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,292
10135,14082,0,-2.5,-6.5,0.0,0.0,0.0,0.0,0.0,104
10135,14082,1,-11.5,-8.0,0.0,0.0,0.0,0.0,0.0,10
10135,14082,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74
10135,14082,3,-12.0,-20.0,0.0,0.0,0.0,0.0,0.0,1
10135,14082,4,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,101
10135,14082,5,-12.0,-19.0,0.0,0.0,0.0,0.0,0.0,31
10135,14082,6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
10135,14100,0,-7.0,-6.0,0.0,0.0,0.0,0.0,0.0,272
10135,14100,1,-6.0,-7.0,0.0,0.0,0.0,0.0,0.0,258
10135,14100,2,-8.0,-7.0,0.0,0.0,0.0,0.0,0.0,264
10135,14100,3,-7.0,-7.0,0.0,0.0,0.0,0.0,0.0,269
10135,14100,4,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0,272
10135,14100,5,-8.0,-11.0,0.0,0.0,0.0,0.0,0.0,261
10135,14100,6,-7.0,-8.0,0.0,0.0,0.0,0.0,0.0,254
10135,14112,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5
10135,14112,1,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,45
10135,14112,2,-6.0,-5.0,0.0,0.0,0.0,0.0,0.0,15
10135,14112,3,-3.0,-10.0,0.0,0.0,0.0,0.0,0.0,101
10135,14112,4,-1.5,1.0,0.0,0.0,0.0,0.0,0.0,2
10135,14112,5,-7.0,-11.0,0.0,0.0,0.0,0.0,0.0,76
10135,14112,6,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,99
10135,14685,2,-12.0,-14.0,0.0,0.0,0.0,0.0,0.0,24
10135,14685,5,-7.0,-14.5,0.0,0.0,0.0,0.0,0.0,26
10135,14761,0,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,139
10135,14761,1,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,95
10135,14761,2,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,142
10135,14761,3,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,123
10135,14761,4,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,142
10135,14761,5,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,180
10135,14761,6,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,125
10136,11298,0,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,642
10136,11298,1,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,619
10136,11298,2,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,607
10136,11298,3,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,627
10136,11298,4,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0,630
10136,11298,5,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,481
10136,11298,6,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,605
10140,10397,0,-3.0,-11.0,0.0,0.0,0.0,0.0,0.0,256
10140,10397,1,-3.0,-11.0,0.0,0.0,0.0,0.0,0.0,239
10140,10397,2,-3.0,-8.5,0.0,0.0,0.0,0.0,0.0,248
10140,10397,3,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0,249
10140,10397,4,-2.0,-9.0,0.0,0.0,0.0,0.0,0.0,255
10140,10397,5,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,226
10140,10397,6,-2.0,-10.0,0.0,0.0,0.0,0.0,0.0,249
10140,10423,0,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,81
10140,10423,1,3.5,-2.5,0.0,0.0,0.0,0.0,0.0,36
10140,10423,2,-0.5,-4.5,0.0,0.0,0.0,0.0,0.0,56
10140,10423,3,0.5,-2.5,0.0,0.0,0.0,0.0,0.0,80
10140,10423,4,-1.0,-3.0,0.0,0.0,0.0,0.0,0.0,109
10140,10423,5,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,67
10140,10423,6,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,332
10140,10821,0,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,152
10140,10821,1,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,148
10140,10821,2,2.0,-7.0,0.0,0.0,0.0,0.0,0.0,149
10140,10821,3,1.0,-6.0,0.0,0.0,0.0,0.0,0.0,143
10140,10821,4,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,145
10140,10821,5,1.0,-8.0,0.0,0.0,0.0,0.0,0.0,174
10140,10821,6,2.0,-3.5,0.0,0.0,0.0,0.0,0.0,134
10140,11259,0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,517
10140,11259,1,0.0,-4.5,0.0,0.0,0.0,0.0,0.0,508
10140,11259,2,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,500
10140,11259,3,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,508
10140,11259,4,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,508
10140,11259,5,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,338
10140,11259,6,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,449
10140,11292,0,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,842
10140,11292,1,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,802
10140,11292,2,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,791
10140,11292,3,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,785
10140,11292,4,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,817
10140,11292,5,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,708
10140,11292,6,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,750
10140,11298,0,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,802
10140,11298,1,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,767
10140,11298,2,-5.0,-7.5,0.0,0.0,0.0,0.0,0.0,760
10140,11298,3,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,784
10140,11298,4,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,801
10140,11298,5,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,653
10140,11298,6,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,773
10140,12191,0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,310
10140,12191,1,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,311
10140,12191,2,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,308
10140,12191,3,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,304
10140,12191,4,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,310
10140,12191,5,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,228
10140,12191,6,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,287
10140,12266,0,-5.0,-7.5,0.0,0.0,0.0,0.0,0.0,398
10140,12266,1,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,396
10140,12266,2,-6.0,-5.5,0.0,0.0,0.0,0.0,0.0,390
10140,12266,3,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,388
10140,12266,4,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,394
10140,12266,5,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,355
10140,12266,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,387
10140,12478,0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,103
10140,12478,1,6.5,3.5,0.0,0.0,0.0,0.0,0.0,56
10140,12478,2,0.5,-2.0,0.0,0.0,0.0,0.0,0.0,64
10140,12478,3,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,103
10140,12478,4,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0,100
10140,12478,5,1.0,-7.0,0.0,0.0,0.0,0.0,0.0,71
10140,12478,6,-1.0,-9.5,0.0,0.0,0.0,0.0,0.0,104
10140,12889,0,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,440
10140,12889,1,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,389
10140,12889,2,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,389
10140,12889,3,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,443
10140,12889,4,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,432
10140,12889,5,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,268
10140,12889,6,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,477
10140,12892,0,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,757
10140,12892,1,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,734
10140,12892,2,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,740
10140,12892,3,-3.0,-4.0,0.0,0.0,0.0,0.0,0.0,753
10140,12892,4,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,752
10140,12892,5,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,707
10140,12892,6,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,803
10140,13198,0,0.0,-6.5,0.0,0.0,0.0,0.0,0.0,106
10140,13198,1,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,105
10140,13198,2,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,107
10140,13198,3,1.0,-3.0,0.0,0.0,0.0,0.0,0.0,106
10140,13198,4,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,104
10140,13198,5,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,72
10140,13198,6,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,108
10140,13204,0,-3.0,-11.0,0.0,0.0,0.0,0.0,0.0,40
10140,13204,1,-13.0,5.0,0.0,0.0,0.0,0.0,0.0,1
10140,13204,2,-5.0,-13.0,0.0,0.0,0.0,0.0,0.0,33
10140,13204,3,-3.0,-13.0,0.0,0.0,0.0,0.0,0.0,9
10140,13204,4,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0,39
10140,13204,5,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,34
10140,13204,6,9.0,2.0,0.0,0.0,0.0,0.0,0.0,21
10140,13232,0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,183
10140,13232,1,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,180
10140,13232,2,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,183
10140,13232,3,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,178
10140,13232,4,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,180
10140,13232,5,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,187
10140,13232,6,2.0,-6.0,0.0,0.0,0.0,0.0,0.0,193
10140,13487,0,-5.0,-17.5,0.0,0.0,0.0,0.0,0.0,66
10140,13487,1,-5.0,-15.0,0.0,0.0,0.0,0.0,0.0,61
10140,13487,2,-6.0,-18.0,0.0,0.0,0.0,0.0,0.0,62
10140,13487,3,-4.5,-15.0,0.0,0.0,0.0,0.0,0.0,58
10140,13487,4,-4.0,-16.0,0.0,0.0,0.0,0.0,0.0,59
10140,13487,5,-3.0,-13.0,0.0,0.0,0.0,0.0,0.0,41
10140,13487,6,-4.5,-16.0,0.0,0.0,0.0,0.0,0.0,68
10140,13796,0,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,280
10140,13796,1,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,275
10140,13796,2,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,276
10140,13796,3,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,273
10140,13796,4,-1.0,-6.0,0.0,0.0,0.0,0.0,0.0,274
10140,13796,5,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,134
10140,13796,6,1.5,-3.0,0.0,0.0,0.0,0.0,0.0,192
10140,13930,0,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,345
10140,13930,1,-3.0,-5.5,0.0,0.0,0.0,0.0,0.0,320
10140,13930,2,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,351
10140,13930,3,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,344
10140,13930,4,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,347
10140,13930,5,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,368
10140,13930,6,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,358
10140,14057,0,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,121
10140,14057,1,-6.0,-10.0,0.0,0.0,0.0,0.0,0.0,116
10140,14057,2,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,119
10140,14057,3,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,119
10140,14057,4,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,117
10140,14057,5,-5.0,-6.5,0.0,0.0,0.0,0.0,0.0,98
10140,14057,6,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0,119
10140,14107,0,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,1055
10140,14107,1,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,1026
10140,14107,2,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,1045
10140,14107,3,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1048
10140,14107,4,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,1049
10140,14107,5,-2.0,-5.0,0.0,0.0,0.0,0.0,0.0,862
10140,14107,6,-1.0,-4.0,0.0,0.0,0.0,0.0,0.0,1009
10140,14679,0,-2.5,-8.0,0.0,0.0,0.0,0.0,0.0,304
10140,14679,1,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,303
10140,14679,2,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,292
10140,14679,3,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,293
10140,14679,4,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,294
10140,14679,5,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,237
10140,14679,6,-2.0,-6.0,0.0,0.0,0.0,0.0,0.0,288
10140,14683,2,6.5,5.0,0.0,0.0,0.0,0.0,0.0,8
10140,14683,5,9.0,15.0,0.0,0.0,0.0,0.0,0.0,15
10140,14747,0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,166
10140,14747,1,-4.0,-3.0,0.0,0.0,0.0,0.0,0.0,162
10140,14747,2,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0,156
10140,14747,3,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,167
10140,14747,4,-3.0,2.0,0.0,0.0,0.0,0.0,0.0,167
10140,14747,5,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,169
10140,14747,6,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,169
10140,14771,0,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,296
10140,14771,1,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0,294
10140,14771,2,-5.0,-11.0,0.0,0.0,0.0,0.0,0.0,274
10140,14771,3,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,295
10140,14771,4,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,293
10140,14771,5,-4.0,-13.0,0.0,0.0,0.0,0.0,0.0,271
10140,14771,6,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,264
10140,14831,0,-0.5,-9.5,0.0,0.0,0.0,0.0,0.0,22
10140,14831,1,1.0,-11.0,0.0,0.0,0.0,0.0,0.0,23
10140,14831,2,1.5,-4.0,0.0,0.0,0.0,0.0,0.0,24
10140,14831,3,0.0,-11.0,0.0,0.0,0.0,0.0,0.0,23
10140,14831,4,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,23
10140,14831,5,9.0,1.0,0.0,0.0,0.0,0.0,0.0,13
10140,14831,6,-1.0,-7.0,0.0,0.0,0.0,0.0,0.0,91
10140,14869,0,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,304
10140,14869,1,-4.0,-7.5,0.0,0.0,0.0,0.0,0.0,304
10140,14869,2,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,305
10140,14869,3,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,303
10140,14869,4,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,306
10140,14869,5,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,219
10140,14869,6,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,296
10140,14908,0,-3.0,-12.0,0.0,0.0,0.0,0.0,0.0,53
10140,14908,1,-5.0,-12.5,0.0,0.0,0.0,0.0,0.0,52
10140,14908,2,-4.0,-13.0,0.0,0.0,0.0,0.0,0.0,53
10140,14908,3,-3.5,-8.5,0.0,0.0,0.0,0.0,0.0,52
10140,14908,4,-3.0,-9.0,0.0,0.0,0.0,0.0,0.0,70
10140,14908,5,-7.0,-14.0,0.0,0.0,0.0,0.0,0.0,53
10140,14908,6,-4.5,-11.0,0.0,0.0,0.0,0.0,0.0,70
10141,13487,0,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,216
10141,13487,1,-3.0,-8.0,0.0,0.0,0.0,0.0,0.0,207
10141,13487,2,-5.0,-8.0,0.0,0.0,0.0,0.0,0.0,208
10141,13487,3,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,211
10141,13487,4,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,216
10141,13487,5,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,203
10141,13487,6,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,204
10146,10397,0,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,304
10146,10397,1,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,299
10146,10397,2,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,296
10146,10397,3,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,300
10146,10397,4,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,301
10146,10397,5,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,209
10146,10397,6,-2.0,-7.0,0.0,0.0,0.0,0.0,0.0,292
10154,10721,0,-3.5,-5.0,0.0,0.0,0.0,0.0,0.0,58
10154,10721,1,-3.0,-5.0,0.0,0.0,0.0,0.0,0.0,31
10154,10721,2,-2.0,-4.0,0.0,0.0,0.0,0.0,0.0,25
10154,10721,3,-1.0,-0.5,0.0,0.0,0.0,0.0,0.0,52
10154,10721,4,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,65
10154,10721,5,-1.5,-0.5,0.0,0.0,0.0,0.0,0.0,52
10154,10721,6,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,63
10154,11057,5,-5.0,-15.0,0.0,0.0,0.0,0.0,0.0,23
10154,11278,0,-1.5,-0.5,0.0,0.0,0.0,0.0,0.0,26
10154,11278,1,-1.0,-10.0,0.0,0.0,0.0,0.0,0.0,21
10154,11278,2,-5.0,-15.5,0.0,0.0,0.0,0.0,0.0,20
10154,11278,3,-3.5,-10.5,0.0,0.0,0.0,0.0,0.0,20
10154,11278,4,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,79
10154,11278,5,-4.0,-12.0,0.0,0.0,0.0,0.0,0.0,87
10154,11278,6,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0,101
10154,11618,0,-4.0,-5.0,0.0,0.0,0.0,0.0,0.0,55
10154,11618,1,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,49
10154,11618,2,-3.0,3.0,0.0,0.0,0.0,0.0,0.0,53
10154,11618,3,16.0,39.0,0.0,0.0,0.0,0.0,0.0,59
10154,11618,4,1.0,17.0,0.0,0.0,0.0,0.0,0.0,63
10154,11618,5,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0,56
10154,11618,6,-6.0,-3.0,0.0,0.0,0.0,0.0,0.0,61
10154,12197,0,-7.5,-17.0,0.0,0.0,0.0,0.0,0.0,16
10154,12197,1,-13.0,-34.0,0.0,0.0,0.0,0.0,0.0,1
10154,12197,2,-15.0,-28.0,0.0,0.0,0.0,0.0,0.0,1
10154,12197,3,-1.5,-6.0,0.0,0.0,0.0,0.0,0.0,16
10154,12197,4,0.5,1.5,0.0,0.0,0.0,0.0,0.0,16
10154,12197,5,32.0,12.0,0.0,0.0,0.0,0.0,0.0,15
10154,12197,6,-6.5,-22.5,0.0,0.0,0.0,0.0,0.0,16
10154,12478,0,-5.0,-12.0,0.0,0.0,0.0,0.0,0.0,145
10154,12478,1,-3.0,-7.0,0.0,0.0,0.0,0.0,0.0,111
10154,12478,2,-3.0,-9.5,0.0,0.0,0.0,0.0,0.0,98
10154,12478,3,-2.5,-8.0,0.0,0.0,0.0,0.0,0.0,138
10154,12478,4,-4.0,-10.0,0.0,0.0,0.0,0.0,0.0,151
10154,12478,5,-4.0,-10.5,0.0,0.0,0.0,0.0,0.0,118
10154,12478,6,-3.0,-10.0,0.0,0.0,0.0,0.0,0.0,156
10154,12953,0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,36
10154,12953,1,-3.0,-1.0,0.0,0.0,0.0,0.0,0.0,35
10154,12953,2,-5.0,-2.0,0.0,0.0,0.0,0.0,0.0,31
10154,12953,3,-0.5,5.0,0.0,0.0,0.0,0.0,0.0,30
10154,12953,4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,66
10154,12953,5,-5.0,-5.0,0.0,0.0,0.0,0.0,0.0,90
10154,12953,6,-4.5,-2.5,0.0,0.0,0.0,0.0,0.0,76
10155,11298,0,-4.5,-6.0,0.0,0.0,0.0,0.0,0.0,488
10155,11298,1,-5.5,-5.0,0.0,0.0,0.0,0.0,0.0,472
10155,11298,2,-5.0,-6.0,0.0,0.0,0.0,0.0,0.0,474
10155,11298,3,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,483
10155,11298,4,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,485
10155,11298,5,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,391
10155,11298,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,472
10157,11292,0,-1.5,-6.5,0.0,0.0,0.0,0.0,0.0,28
10157,11292,1,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,29
10157,11292,2,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,27
10157,11292,3,-1.0,-4.5,0.0,0.0,0.0,0.0,0.0,30
10157,11292,4,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,28
10157,11292,5,-5.5,-7.5,0.0,0.0,0.0,0.0,0.0,28
10157,11292,6,-1.0,-5.0,0.0,0.0,0.0,0.0,0.0,29
10157,12892,0,-5.0,-1.0,0.0,0.0,0.0,0.0,0.0,109
10157,12892,1,-6.5,-4.0,0.0,0.0,0.0,0.0,0.0,110
10157,12892,2,-7.0,-1.0,0.0,0.0,0.0,0.0,0.0,107
10157,12892,3,-6.0,0.5,0.0,0.0,0.0,0.0,0.0,110
10157,12892,4,-5.0,-3.0,0.0,0.0,0.0,0.0,0.0,109
10157,12892,5,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0,109
10157,12892,6,-6.0,-5.0,0.0,0.0,0.0,0.0,0.0,109
10157,14771,0,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,339
10157,14771,1,-5.0,-9.0,0.0,0.0,0.0,0.0,0.0,340
10157,14771,2,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,325
10157,14771,3,-3.0,-6.0,0.0,0.0,0.0,0.0,0.0,330
10157,14771,4,-4.0,-8.0,0.0,0.0,0.0,0.0,0.0,339
10157,14771,5,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,345
10157,14771,6,-4.0,-9.0,0.0,0.0,0.0,0.0,0.0,342
10158,10397,0,-4.0,-7.0,0.0,0.0,0.0,0.0,0.0,57
10158,10397,1,-6.0,-8.0,0.0,0.0,0.0,0.0,0.0,39
10158,10397,2,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,38
10158,10397,3,-4.0,-6.0,0.0,0.0,0.0,0.0,0.0,55
10158,10397,4,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,57
10158,10397,5,-6.0,-11.0,0.0,0.0,0.0,0.0,0.0,56
10158,10397,6,-5.0,-7.0,0.0,0.0,0.0,0.0,0.0,57
