origin_airport_id,fl_month,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,isWeather,isSecurity
10279,11,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.014084507042253521,0.0035211267605633804
10279,12,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.006644518272425249,0.0033222591362126247
10299,1,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.026984126984126985,0.0
10299,2,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.019639934533551555,0.0
10299,3,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01453104359313078,0.0
10299,4,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.012727272727272728,0.005454545454545455
10299,5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.010727056019070322,0.0
10299,6,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.007707129094412331,0.0
10299,7,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.007162041181736795,0.0008952551477170994
10299,8,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0038729666924864447,0.000774593338497289
10299,9,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0035294117647058825,0.0
10299,10,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.016304347826086956,0.001358695652173913
10299,11,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0
10299,12,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.015167930660888408,0.0
10333,1,10.0,29.5,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0
10333,2,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.06060606060606061
10333,3,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.12903225806451613,0.0
10333,4,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.0
10333,5,14.0,15.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
10333,6,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0
10333,7,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.029411764705882353,0.0
10333,8,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
10333,9,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10333,10,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0
10333,11,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.0
10333,12,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.20689655172413793,0.034482758620689655
10361,1,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0
10361,2,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.0
10361,3,7.0,14.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0
10361,4,15.5,10.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
