dest_airport_id,fl_month,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,isWeather,isSecurity
11146,7,27.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.0
11146,8,26.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
11146,9,12.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
11146,10,7.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
11146,11,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11146,12,11.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0
11150,1,10.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0
11150,2,47.0,23.0,0.0,0.0,0.0,0.0,0.2,0.0
11150,3,17.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0
11150,4,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,6,23.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
11150,7,24.5,0.0,0.0,21.0,0.0,0.0,0.0,0.0
11150,8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11150,10,18.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0
11150,11,40.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
11150,12,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11193,1,13.0,0.0,0.0,0.0,0.0,0.0,0.031088082901554404,0.0
11193,2,13.5,0.0,0.0,0.0,0.0,0.0,0.014563106796116505,0.0
11193,3,14.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0
11193,4,11.0,0.0,0.0,0.0,0.0,0.0,0.013100436681222707,0.0
11193,5,17.0,0.0,0.0,0.0,0.0,0.0,0.04265402843601896,0.0
11193,6,17.0,0.0,0.0,0.0,0.0,0.0,0.007547169811320755,0.0
11193,7,16.0,0.0,0.0,0.0,0.0,0.0,0.03745318352059925,0.0
11193,8,16.0,0.0,0.0,0.0,0.0,0.0,0.02120141342756184,0.0
11193,9,11.0,0.0,0.0,0.0,0.0,0.0,0.005649717514124294,0.0
11193,10,10.5,0.0,0.0,0.0,0.0,0.0,0.004807692307692308,0.0
11193,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0273224043715847,0.0
11193,12,17.0,0.0,0.0,0.0,0.0,0.0,0.02830188679245283,0.0
11203,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,3,16.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
11203,4,30.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
11203,5,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,6,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,7,16.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0
11203,8,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,10,19.5,5.5,0.5,0.0,0.0,0.0,0.0,0.0
11203,11,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11203,12,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,1,74.5,0.0,0.0,69.5,0.0,0.0,0.0,0.0
11233,2,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,3,88.0,0.0,5.0,1.0,82.0,0.0,1.0,0.0
11233,4,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,5,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,6,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,8,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0
11233,9,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11233,12,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,4,14.5,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
11252,5,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11252,6,27.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
11252,7,12.5,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
11252,8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,10,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11252,11,8.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
11252,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11259,1,5.0,0.0,0.0,0.0,0.0,0.0,0.007067137809187279,0.0
11259,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0025188916876574307,0.0
11259,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0023923444976076554,0.0023923444976076554
11259,4,7.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481203,0.002506265664160401
11259,5,9.0,0.0,0.0,0.0,0.0,0.0,0.004106776180698152,0.0
11259,6,7.0,0.0,0.0,0.0,0.0,0.0,0.02122641509433962,0.0023584905660377358
11259,7,9.0,0.0,0.0,0.0,0.0,0.0,0.015267175572519083,0.0
11259,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0113314447592068,0.0028328611898017
11259,9,5.0,0.0,0.0,0.0,0.0,0.0,0.008823529411764706,0.0
11259,10,8.0,0.0,0.0,0.0,0.0,0.0,0.0024390243902439024,0.0
11259,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0026109660574412533,0.0
11259,12,6.0,0.0,0.0,0.0,0.0,0.0,0.004395604395604396,0.002197802197802198
11267,1,14.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
11267,2,26.5,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0
11267,3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11267,4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11267,5,12.0,0.0,0.0,0.0,0.0,0.0,0.013157894736842105,0.013157894736842105
11267,6,17.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0
11267,7,24.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
11267,8,17.5,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0
11267,9,15.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.0
11267,10,10.0,0.0,0.0,0.0,0.0,0.0,0.013513513513513514,0.0
11267,11,13.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
11267,12,18.0,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0
11274,1,17.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0
11274,2,23.5,0.0,0.0,14.5,0.0,0.0,0.0,0.0
11274,3,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,5,41.5,0.0,9.0,24.5,0.0,0.0,0.0,0.0
11274,6,28.0,0.0,0.0,21.0,0.0,0.0,0.2,0.0
11274,7,96.0,19.0,27.0,50.0,0.0,0.0,0.0,0.0
11274,8,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,9,22.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
11274,10,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11274,12,28.0,0.0,1.0,0.0,0.0,0.0,0.2,0.0
11278,1,15.0,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.0016501650165016502
11278,2,13.0,0.0,0.0,0.0,0.0,0.0,0.019332161687170474,0.0
11278,3,8.0,0.0,0.0,0.0,0.0,0.0,0.006462035541195477,0.0
11278,4,11.5,0.0,0.0,0.0,0.0,0.0,0.012618296529968454,0.0
11278,5,14.0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0
11278,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0237741456166419,0.0
11278,7,14.0,0.0,0.0,0.0,0.0,0.0,0.029850746268656716,0.0014925373134328358
11278,8,16.0,0.0,0.0,0.0,0.0,0.0,0.009146341463414634,0.0
11278,9,12.0,0.0,0.0,0.0,0.0,0.0,0.015968063872255488,0.001996007984031936
11278,10,8.0,0.0,0.0,0.0,0.0,0.0,0.001658374792703151,0.0
11278,11,11.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084338,0.0
11278,12,12.0,0.0,0.0,0.0,0.0,0.0,0.009508716323296355,0.001584786053882726
11292,1,8.0,0.0,0.0,0.0,0.0,0.0,0.009587727708533078,0.0009587727708533077
11292,2,11.0,0.0,0.0,0.0,0.0,0.0,0.013089005235602094,0.0
11292,3,9.0,0.0,0.0,0.0,0.0,0.0,0.007971656333038087,0.0
11292,4,8.0,0.0,0.0,0.0,0.0,0.0,0.004859086491739553,0.0
11292,5,11.0,0.0,0.0,0.0,0.0,0.0,0.017485428809325562,0.0
11292,6,14.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0006377551020408163
11292,7,14.0,0.0,0.0,0.0,0.0,0.0,0.01796023091725465,0.0012828736369467607
11292,8,11.0,0.0,0.0,0.0,0.0,0.0,0.012777404169468728,0.0
11292,9,8.0,0.0,0.0,0.0,0.0,0.0,0.0074005550416281225,0.0
11292,10,9.0,0.0,0.0,0.0,0.0,0.0,0.008450704225352112,0.0
11292,11,9.0,0.0,0.0,0.0,0.0,0.0,0.010135135135135136,0.0
11292,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0031446540880503146,0.0015723270440251573
11298,1,10.0,0.0,0.0,0.0,0.0,0.0,0.017528483786152498,0.0035056967572304996
11298,2,15.0,0.0,0.0,0.0,0.0,0.0,0.013821138211382113,0.0024390243902439024
11298,3,10.0,0.0,0.0,0.0,0.0,0.0,0.01468048359240069,0.0017271157167530224
11298,4,10.0,0.0,0.0,0.0,0.0,0.0,0.017958412098298678,0.0
11298,5,13.0,0.0,0.0,0.0,0.0,0.0,0.027047332832456798,0.0007513148009015778
11298,6,14.0,0.0,0.0,0.0,0.0,0.0,0.02346805736636245,0.0
11298,7,14.0,0.0,0.0,0.0,0.0,0.0,0.02912621359223301,0.0006934812760055479
11298,8,14.0,0.0,0.0,0.0,0.0,0.0,0.03435399551904406,0.0022404779686333084
11298,9,10.0,0.0,0.0,0.0,0.0,0.0,0.01907356948228883,0.0018165304268846503
11298,10,13.0,0.0,0.0,0.0,0.0,0.0,0.022447501810282405,0.000724112961622013
11298,11,10.0,0.0,0.0,0.0,0.0,0.0,0.011476664116296864,0.0007651109410864575
11298,12,11.0,0.0,0.0,0.0,0.0,0.0,0.017397355601948505,0.0
11308,1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308,2,53.0,53.5,0.0,0.0,0.0,0.0,0.0,0.0
11308,3,44.0,0.0,0.0,6.0,0.0,0.0,0.2,0.0
11308,4,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
11308,5,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
11308,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308,7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308,8,19.5,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,0.0
11308,9,14.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0
11308,10,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11308,11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11308,12,7.5,0.0,4.5,6.5,0.0,0.0,0.0,0.0
11315,1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11315,2,113.0,83.0,4.0,26.0,0.0,0.0,0.0,0.0
11315,3,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
11315,4,12.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0
11315,5,72.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0
11315,6,50.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
11315,7,32.5,8.0,1.5,9.5,0.0,0.0,0.0,0.0
11315,8,87.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0
11315,9,70.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0
11315,10,44.0,0.0,7.0,4.0,33.0,0.0,1.0,0.0
11315,11,52.0,7.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
11315,12,107.0,22.0,18.0,67.0,0.0,0.0,0.0,0.0
11336,6,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11336,8,86.0,81.0,5.0,0.0,0.0,0.0,0.0,0.0
11337,1,58.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0
11337,2,69.5,0.0,0.0,0.0,0.0,0.0,0.125,0.0
11337,3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11337,4,19.5,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
11337,5,13.5,0.0,0.0,0.0,0.0,0.0,0.1,0.0
11337,6,13.5,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0
11337,7,36.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
11337,8,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11337,9,6.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.0
11337,10,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11337,11,18.5,0.0,7.5,0.0,0.0,0.0,0.125,0.0
11337,12,17.5,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
11413,1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11413,2,10.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0
11413,3,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11413,4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11413,5,17.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
11413,6,20.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
11413,7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11413,8,9.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0
11413,9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11413,10,19.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0
11413,11,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11413,12,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11415,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11415,2,51.0,12.0,2.0,6.0,0.0,0.0,0.0,0.0
11415,4,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
11415,5,41.0,25.0,16.0,0.0,0.0,0.0,0.0,0.0
11415,6,21.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
11415,7,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11415,8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11415,10,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11415,11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11415,12,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11423,1,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
11423,2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11423,3,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11423,4,14.5,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0
11423,5,13.0,0.0,0.0,0.0,0.0,0.0,0.03409090909090909,0.0
11423,6,17.0,0.0,0.0,0.0,0.0,0.0,0.020202020202020204,0.0
11423,7,13.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0
11423,8,11.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.0
11423,9,12.5,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0
11423,10,14.0,0.0,0.0,0.0,0.0,0.0,0.03076923076923077,0.0
11423,11,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11423,12,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11433,1,11.0,0.0,0.0,0.0,0.0,0.0,0.019417475728155338,0.0
11433,2,12.0,0.0,0.0,0.0,0.0,0.0,0.023508137432188065,0.0018083182640144665
11433,3,9.0,0.0,0.0,0.0,0.0,0.0,0.014771048744460856,0.0029542097488921715
11433,4,8.0,0.0,0.0,0.0,0.0,0.0,0.019448946515397084,0.0
11433,5,10.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0
11433,6,11.0,0.0,0.0,0.0,0.0,0.0,0.022813688212927757,0.0
11433,7,12.0,0.0,0.0,0.0,0.0,0.0,0.03734439834024896,0.0
11433,8,11.0,0.0,0.0,0.0,0.0,0.0,0.024067388688327317,0.0024067388688327317
11433,9,9.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0
11433,10,8.0,0.0,0.0,0.0,0.0,0.0,0.013377926421404682,0.0
11433,11,9.0,0.0,0.0,0.0,0.0,0.0,0.008875739644970414,0.0
11433,12,9.0,0.0,0.0,0.0,0.0,0.0,0.021352313167259787,0.0
11445,1,16.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
11445,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11445,3,28.0,0.0,20.5,0.0,0.0,0.0,0.0,0.0
11445,4,9.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0
11445,5,15.5,0.0,1.5,0.0,0.0,0.0,0.25,0.0
11445,6,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11445,7,28.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0
11445,8,51.0,51.0,9.0,0.0,0.0,0.0,0.0,0.0
11445,9,22.5,5.0,3.0,0.0,0.0,0.0,0.0,0.0
11445,10,24.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
11445,11,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11445,12,16.0,0.0,8.0,0.0,0.0,0.0,0.14285714285714285,0.0
11447,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,3,15.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0
11447,4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,5,119.5,38.5,8.0,73.0,0.0,0.0,0.0,0.0
11447,6,60.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,7,12.5,0.0,0.5,15.0,0.0,0.0,0.0,0.0
11447,8,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11447,10,19.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0
11447,11,157.0,0.0,0.0,157.0,0.0,0.0,0.0,0.0
11447,12,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,1,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,2,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,4,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,5,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
11468,6,30.0,0.0,15.5,14.5,0.0,0.0,0.0,0.0
11468,7,402.5,363.5,0.0,39.0,0.0,0.0,0.0,0.0
11468,8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,9,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11468,10,52.0,0.0,34.0,18.0,0.0,0.0,0.0,0.0
11468,11,27.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0
11468,12,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,1,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,2,25.5,0.0,0.0,19.5,0.0,0.0,0.0,0.0
11470,3,12.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0
11470,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,8,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
11470,10,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11470,12,17.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
11471,1,28.5,18.0,10.5,0.0,0.0,0.0,0.0,0.0
11471,2,40.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0
11471,3,34.5,0.0,0.0,27.5,0.0,0.0,0.0,0.0
11471,4,23.0,2.5,0.0,17.5,0.0,0.0,0.0,0.0
11471,5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11471,6,104.0,16.5,0.0,64.5,23.0,0.0,0.0,0.0
11471,7,9.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
11471,8,6.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0
11471,9,31.0,13.5,0.0,0.0,0.0,0.0,0.0,0.0
11471,10,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
11471,11,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
11471,12,90.0,59.0,0.0,31.0,0.0,0.0,0.0,0.0
11481,1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11481,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11481,3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11481,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11481,5,10.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
11481,6,15.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372
11481,7,18.5,0.0,0.0,0.0,0.0,0.0,0.05,0.0
11481,8,12.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0
11481,9,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11481,10,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11481,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11481,12,17.5,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
11503,1,21.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0
11503,2,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,3,10.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.0
11503,4,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,6,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,7,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,9,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,10,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,11,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11503,12,15.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
11525,1,-2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
11525,2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,3,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,7,12.0,7.0,0.0,4.5,0.0,0.0,0.0,0.0
11525,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,9,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,10,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11525,12,14.0,0.0,9.5,0.0,0.0,0.0,0.0,0.0
11537,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,2,28.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0
11537,3,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,4,37.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
11537,5,38.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
11537,6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,7,53.5,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0
11537,8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,9,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,10,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,11,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11537,12,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11540,1,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0
11540,2,14.0,0.0,0.0,0.0,0.0,0.0,0.0380952380952381,0.0
11540,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11540,4,8.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.0
11540,5,8.5,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0
11540,6,10.5,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0
11540,7,9.5,0.0,0.0,0.0,0.0,0.0,0.009433962264150943,0.0
11540,8,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11540,9,11.0,0.0,0.0,0.0,0.0,0.0,0.07792207792207792,0.0
11540,10,12.0,0.0,0.0,0.0,0.0,0.0,0.01904761904761905,0.0
11540,11,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11540,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,1,28.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
11577,2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,3,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11577,4,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,6,29.5,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0
11577,7,16.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0
11577,8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,10,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,11,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11577,12,28.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
11587,1,32.0,13.5,4.0,0.0,0.0,0.0,0.25,0.0
11587,3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11587,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11587,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11587,6,30.5,19.0,0.0,9.5,0.0,0.0,0.0,0.0
11587,7,43.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
11587,9,77.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0
