origin_airport_id,dest_airport_id,fl_dayofweek,dep_delay,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay,isCarrier,traffic
10135,14112,2,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,7
10135,14112,3,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6451612903225806,31
10135,14112,4,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1
10135,14112,5,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,28
10135,14112,6,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.6,35
10135,14685,2,50.0,38.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,6
10135,14685,5,5.5,1.0,0.0,0.0,0.0,0.0,0.0,0.75,4
10135,14761,0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.6511627906976745,43
10135,14761,1,11.0,11.5,0.0,0.0,0.0,0.0,0.0,0.7,40
10135,14761,2,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6615384615384615,65
10135,14761,3,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6964285714285714,56
10135,14761,4,21.5,18.5,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,54
10135,14761,5,16.0,14.0,0.0,0.0,0.0,0.0,0.0,0.6140350877192983,57
10135,14761,6,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,51
10136,11298,0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.6394849785407726,233
10136,11298,1,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6912442396313364,217
10136,11298,2,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6916666666666667,240
10136,11298,3,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.7021276595744681,235
10136,11298,4,8.5,12.0,0.0,0.0,0.0,0.0,0.0,0.6336206896551724,232
10136,11298,5,12.5,13.0,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,182
10136,11298,6,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6904761904761905,210
10140,10397,0,4.5,2.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,66
10140,10397,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8596491228070176,57
10140,10397,2,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7575757575757576,66
10140,10397,3,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.8225806451612904,62
10140,10397,4,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7922077922077922,77
10140,10397,5,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,90
10140,10397,6,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,84
10140,10423,0,8.0,5.5,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,28
10140,10423,1,12.5,7.0,0.0,0.0,0.0,0.0,0.0,0.8,20
10140,10423,2,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,26
10140,10423,3,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7441860465116279,43
10140,10423,4,12.5,5.0,0.0,0.0,0.0,0.0,0.0,0.74,50
10140,10423,5,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6206896551724138,29
10140,10423,6,9.5,9.0,0.0,0.0,0.0,0.0,0.0,0.7397260273972602,146
10140,10821,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8875,80
10140,10821,1,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7922077922077922,77
10140,10821,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,90
10140,10821,3,5.5,2.0,0.0,0.0,0.0,0.0,0.0,0.8125,80
10140,10821,4,11.5,7.5,0.0,0.0,0.0,0.0,0.0,0.734375,64
10140,10821,5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8404255319148937,94
10140,10821,6,7.5,5.0,0.0,0.0,0.0,0.0,0.0,0.7631578947368421,76
10140,11259,0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.74235807860262,229
10140,11259,1,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.728744939271255,247
10140,11259,2,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.75,228
10140,11259,3,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.6821428571428572,280
10140,11259,4,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7394636015325671,261
10140,11259,5,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7933333333333333,150
10140,11259,6,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6995305164319249,213
10140,11292,0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.677710843373494,332
10140,11292,1,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6266666666666667,300
10140,11292,2,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.7207792207792207,308
10140,11292,3,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.7115384615384616,312
10140,11292,4,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6805970149253732,335
10140,11292,5,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.7132616487455197,279
10140,11292,6,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6498316498316499,297
10140,11298,0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.667953667953668,259
10140,11298,1,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,247
10140,11298,2,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6463414634146342,246
10140,11298,3,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6404494382022472,267
10140,11298,4,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5818181818181818,275
10140,11298,5,10.5,13.0,0.0,0.0,0.0,0.0,0.0,0.6548672566371682,226
10140,11298,6,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6360153256704981,261
10140,12191,0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.762589928057554,139
10140,12191,1,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8074074074074075,135
10140,12191,2,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.7985074626865671,134
10140,12191,3,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7615894039735099,151
10140,12191,4,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.8031496062992126,127
10140,12191,5,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.865979381443299,97
10140,12191,6,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7938931297709924,131
10140,12266,0,5.5,14.0,0.0,0.0,0.0,0.0,0.0,0.6228070175438597,114
10140,12266,1,6.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5625,128
10140,12266,2,5.5,19.5,0.0,0.0,0.0,0.0,0.0,0.5390625,128
10140,12266,3,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6517857142857143,112
10140,12266,4,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.5752212389380531,113
10140,12266,5,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5514018691588785,107
10140,12266,6,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.640625,128
10140,12478,0,13.5,10.5,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,52
10140,12478,1,24.0,22.0,0.0,0.0,3.0,0.0,0.0,0.5151515151515151,33
10140,12478,2,27.0,17.5,0.0,0.0,1.5,0.0,0.0,0.5333333333333333,30
10140,12478,3,23.0,13.0,0.0,0.0,0.0,0.0,0.0,0.574468085106383,47
10140,12478,4,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6097560975609756,41
10140,12478,5,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6060606060606061,33
10140,12478,6,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6875,48
10140,12889,0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7309941520467836,171
10140,12889,1,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7384615384615385,130
10140,12889,2,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.7616279069767442,172
10140,12889,3,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,216
10140,12889,4,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.7193877551020408,196
10140,12889,5,10.0,6.5,0.0,0.0,0.0,0.0,0.0,0.7631578947368421,114
10140,12889,6,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.7428571428571429,210
10140,12892,0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.7230215827338129,278
10140,12892,1,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7698744769874477,239
10140,12892,2,5.0,8.5,0.0,0.0,0.0,0.0,0.0,0.69140625,256
10140,12892,3,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6646153846153846,325
10140,12892,4,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.72,300
10140,12892,5,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.7811158798283262,233
10140,12892,6,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7290322580645161,310
10140,13198,0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7446808510638298,47
10140,13198,1,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,39
10140,13198,2,9.5,7.0,0.0,0.0,0.0,0.0,0.0,0.6842105263157895,38
10140,13198,3,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,56
10140,13198,4,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.6862745098039216,51
10140,13198,5,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.84,25
10140,13198,6,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8095238095238095,42
10140,13204,0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,17
10140,13204,1,-13.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1
10140,13204,2,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,11
10140,13204,3,26.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,4
10140,13204,4,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,21
10140,13204,5,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,18
10140,13204,6,49.0,38.0,0.0,0.0,25.0,0.0,0.0,0.375,8
10140,13232,0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.7469879518072289,83
10140,13232,1,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8375,80
10140,13232,2,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.8441558441558441,77
10140,13232,3,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7422680412371134,97
10140,13232,4,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7530864197530864,81
10140,13232,5,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.8409090909090909,88
10140,13232,6,11.5,5.0,0.0,0.0,0.0,0.0,0.0,0.8367346938775511,98
10140,13487,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,15
10140,13487,1,9.5,23.0,0.0,0.0,0.0,0.0,0.0,0.5,10
10140,13487,2,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,7
10140,13487,3,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,9
10140,13487,4,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,12
10140,13487,5,27.5,31.5,1.0,0.0,7.5,0.0,0.0,0.375,8
10140,13487,6,7.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,11
10140,13796,0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7931034482758621,116
10140,13796,1,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.77,100
10140,13796,2,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.794392523364486,107
10140,13796,3,8.5,6.0,0.0,0.0,0.0,0.0,0.0,0.753968253968254,126
10140,13796,4,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.773109243697479,119
10140,13796,5,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7307692307692307,52
10140,13796,6,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.73,100
10140,13930,0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6296296296296297,135
10140,13930,1,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.6518518518518519,135
10140,13930,2,11.0,11.5,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,112
10140,13930,3,11.0,15.0,0.0,0.0,0.0,0.0,0.0,0.6124031007751938,129
10140,13930,4,11.5,13.0,0.0,0.0,0.0,0.0,0.0,0.6527777777777778,144
10140,13930,5,11.0,10.5,0.0,0.0,0.0,0.0,0.0,0.6571428571428571,140
10140,13930,6,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6575342465753424,146
10140,14057,0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8285714285714286,35
10140,14057,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.7435897435897436,39
10140,14057,2,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.6756756756756757,37
10140,14057,3,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,48
10140,14057,4,11.5,8.0,0.0,0.0,0.0,0.0,0.0,0.7291666666666666,48
10140,14057,5,4.0,3.5,0.0,0.0,0.0,0.0,0.0,0.8157894736842105,38
10140,14057,6,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7692307692307693,39
10140,14107,0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6674107142857143,448
10140,14107,1,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.6791044776119403,402
10140,14107,2,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6997792494481236,453
10140,14107,3,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6943907156673114,517
10140,14107,4,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6911111111111111,450
10140,14107,5,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7286135693215339,339
10140,14107,6,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6764705882352942,442
10140,14679,0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7093023255813954,86
10140,14679,1,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.7843137254901961,102
10140,14679,2,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.7340425531914894,94
10140,14679,3,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7603305785123967,121
10140,14679,4,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.7171717171717171,99
10140,14679,5,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.7701149425287356,87
10140,14679,6,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.8108108108108109,111
10140,14683,2,25.5,23.5,0.0,0.5,0.0,0.0,0.0,0.8333333333333334,6
10140,14683,5,21.0,18.0,9.0,0.0,0.0,0.0,0.0,0.7142857142857143,7
10140,14747,0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.6133333333333333,75
10140,14747,1,5.5,12.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,66
10140,14747,2,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7746478873239436,71
10140,14747,3,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.56,75
10140,14747,4,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.5348837209302325,86
10140,14747,5,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6756756756756757,74
10140,14747,6,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.746268656716418,67
10140,14771,0,14.5,13.5,0.0,0.0,0.0,0.0,0.0,0.5909090909090909,110
10140,14771,1,21.5,21.5,0.0,0.0,0.0,0.0,0.0,0.4891304347826087,92
10140,14771,2,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.42105263157894735,76
10140,14771,3,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.4673913043478261,92
10140,14771,4,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.5137614678899083,109
10140,14771,5,10.0,8.5,0.0,0.0,0.0,0.0,0.0,0.6538461538461539,78
10140,14771,6,15.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6699029126213593,103
10140,14831,0,11.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,9
10140,14831,1,5.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,12
10140,14831,2,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,12
10140,14831,3,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.75,8
10140,14831,4,8.5,-1.0,0.0,0.0,0.0,0.0,0.0,0.9,10
10140,14831,5,10.5,2.5,0.0,0.0,0.0,0.0,0.0,0.875,8
10140,14831,6,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,38
10140,14869,0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6781609195402298,87
10140,14869,1,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6785714285714286,84
10140,14869,2,24.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5842696629213483,89
10140,14869,3,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6597938144329897,97
10140,14869,4,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6593406593406593,91
10140,14869,5,3.5,10.0,0.0,0.0,0.0,0.0,0.0,0.7833333333333333,60
10140,14869,6,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6781609195402298,87
10140,14908,0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,17
10140,14908,1,16.5,6.5,0.0,0.0,0.0,0.0,0.0,0.75,16
10140,14908,2,11.5,13.0,0.0,0.0,6.0,0.0,0.0,0.5,16
10140,14908,3,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,18
10140,14908,4,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,22
10140,14908,5,30.0,26.0,0.0,0.0,0.0,0.0,0.0,0.5,14
10140,14908,6,4.5,1.5,0.0,0.0,0.0,0.0,0.0,0.8125,16
10141,13487,0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6142857142857143,70
10141,13487,1,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.7090909090909091,55
10141,13487,2,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7368421052631579,57
10141,13487,3,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.734375,64
10141,13487,4,8.5,11.0,0.0,0.0,0.0,0.0,0.0,0.6212121212121212,66
10141,13487,5,2.5,11.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,56
10141,13487,6,14.0,11.5,0.0,0.0,0.0,0.0,0.0,0.6851851851851852,54
10146,10397,0,14.0,16.0,0.0,0.0,0.0,0.0,0.0,0.5346534653465347,101
10146,10397,1,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6,110
10146,10397,2,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6022727272727273,88
10146,10397,3,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.625,104
10146,10397,4,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.6228070175438597,114
10146,10397,5,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7,60
10146,10397,6,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,108
10154,10721,0,55.0,51.0,0.0,5.0,2.0,0.0,0.0,0.38095238095238093,21
10154,10721,1,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,11
10154,10721,2,3.5,8.5,0.0,0.0,0.0,0.0,0.0,0.8,10
10154,10721,3,35.0,35.0,0.0,0.0,10.0,0.0,0.0,0.48,25
10154,10721,4,10.5,20.0,0.0,0.0,0.0,0.0,0.0,0.5416666666666666,24
10154,10721,5,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.6521739130434783,23
10154,10721,6,27.0,23.0,6.0,0.0,8.0,0.0,0.0,0.38095238095238093,21
10154,11057,5,36.0,53.5,1.5,15.0,35.5,0.0,0.0,0.0,4
10154,11278,0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.6153846153846154,13
10154,11278,1,18.5,12.0,0.0,0.0,0.0,0.0,0.0,0.5,8
10154,11278,2,5.0,22.0,0.0,17.0,0.0,0.0,0.0,0.3333333333333333,3
10154,11278,3,11.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.8,5
10154,11278,4,34.0,37.0,0.0,0.0,2.0,0.0,0.0,0.41379310344827586,29
10154,11278,5,9.5,23.5,0.0,6.0,0.0,0.0,0.0,0.4444444444444444,36
10154,11278,6,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.4117647058823529,34
10154,11618,0,33.0,41.0,0.0,2.0,0.0,0.0,0.0,0.32,25
10154,11618,1,47.5,51.0,0.0,23.0,0.0,0.0,0.0,0.19230769230769232,26
10154,11618,2,28.0,43.5,0.0,20.5,0.0,0.0,0.0,0.2692307692307692,26
10154,11618,3,75.0,80.0,0.0,20.0,36.0,0.0,0.0,0.1891891891891892,37
10154,11618,4,46.5,56.5,0.0,17.5,5.0,0.0,0.0,0.18421052631578946,38
10154,11618,5,41.0,50.0,0.0,20.0,0.0,0.0,0.0,0.2631578947368421,19
10154,11618,6,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.52,25
10154,12197,0,33.5,30.5,8.0,0.0,0.0,0.0,0.0,0.75,4
10154,12197,3,15.5,28.0,0.0,0.0,0.0,0.0,0.0,0.375,8
10154,12197,4,26.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,9
10154,12197,5,151.0,152.0,0.0,0.0,28.0,0.0,0.0,0.4444444444444444,9
10154,12197,6,26.0,35.0,0.0,0.0,0.0,0.0,0.0,0.5,4
10154,12478,0,22.5,19.5,0.0,0.0,0.0,0.0,0.0,0.5227272727272727,44
10154,12478,1,57.0,54.5,0.0,0.0,11.5,0.0,0.0,0.325,40
10154,12478,2,37.0,30.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,39
