dest_airport_id,fl_month,arr_delay,carrier_delay,nas_delay,late_aircraft_delay,weather_delay,security_delay
10165,7,-8.0,0.0,0.0,0.0,0.0,0.0
10165,8,5.0,0.0,0.0,0.0,0.0,0.0
10165,9,-10.0,0.0,0.0,0.0,0.0,0.0
10165,10,-1.0,0.0,0.0,0.0,0.0,0.0
10165,11,-15.0,0.0,0.0,0.0,0.0,0.0
10165,12,-4.5,0.0,0.0,0.0,0.0,0.0
10170,1,-9.0,0.0,0.0,0.0,0.0,0.0
10170,2,-8.0,0.0,0.0,0.0,0.0,0.0
10170,3,-7.5,0.0,0.0,0.0,0.0,0.0
10170,4,-7.0,0.0,0.0,0.0,0.0,0.0
10170,5,-4.0,0.0,0.0,0.0,0.0,0.0
10170,6,-4.0,0.0,0.0,0.0,0.0,0.0
10170,7,-6.0,0.0,0.0,0.0,0.0,0.0
10170,8,-4.0,0.0,0.0,0.0,0.0,0.0
10170,9,-6.0,0.0,0.0,0.0,0.0,0.0
10170,10,-3.0,0.0,0.0,0.0,0.0,0.0
10170,11,-2.0,0.0,0.0,0.0,0.0,0.0
10170,12,-4.0,0.0,0.0,0.0,0.0,0.0
10185,1,-8.0,0.0,0.0,0.0,0.0,0.0
10185,2,-6.0,0.0,0.0,0.0,0.0,0.0
10185,3,-6.0,0.0,0.0,0.0,0.0,0.0
10185,4,-6.0,0.0,0.0,0.0,0.0,0.0
10185,5,-7.0,0.0,0.0,0.0,0.0,0.0
10185,6,-4.0,0.0,0.0,0.0,0.0,0.0
10185,7,-5.0,0.0,0.0,0.0,0.0,0.0
10185,8,-7.0,0.0,0.0,0.0,0.0,0.0
10185,9,-6.0,0.0,0.0,0.0,0.0,0.0
10185,10,-6.5,0.0,0.0,0.0,0.0,0.0
10185,11,-6.0,0.0,0.0,0.0,0.0,0.0
10185,12,-9.0,0.0,0.0,0.0,0.0,0.0
10208,1,-6.0,0.0,0.0,0.0,0.0,0.0
10208,2,-3.0,0.0,0.0,0.0,0.0,0.0
10208,3,-5.0,0.0,0.0,0.0,0.0,0.0
10208,4,-4.0,0.0,0.0,0.0,0.0,0.0
10208,5,-4.0,0.0,0.0,0.0,0.0,0.0
10208,6,-2.0,0.0,0.0,0.0,0.0,0.0
10208,7,-3.0,0.0,0.0,0.0,0.0,0.0
10208,8,-5.0,0.0,0.0,0.0,0.0,0.0
10208,9,-7.0,0.0,0.0,0.0,0.0,0.0
10208,10,-5.0,0.0,0.0,0.0,0.0,0.0
10208,11,-7.0,0.0,0.0,0.0,0.0,0.0
10208,12,-8.0,0.0,0.0,0.0,0.0,0.0
10245,6,-1.0,0.0,0.0,0.0,0.0,0.0
10245,7,-6.5,0.0,0.0,0.0,0.0,0.0
10245,8,-7.0,0.0,0.0,0.0,0.0,0.0
10257,1,-6.0,0.0,0.0,0.0,0.0,0.0
10257,2,-6.0,0.0,0.0,0.0,0.0,0.0
10257,3,-5.0,0.0,0.0,0.0,0.0,0.0
10257,4,-5.0,0.0,0.0,0.0,0.0,0.0
10257,5,-4.0,0.0,0.0,0.0,0.0,0.0
10257,6,-3.0,0.0,0.0,0.0,0.0,0.0
10257,7,-3.0,0.0,0.0,0.0,0.0,0.0
10257,8,-4.0,0.0,0.0,0.0,0.0,0.0
10257,9,-7.0,0.0,0.0,0.0,0.0,0.0
10257,10,-6.0,0.0,0.0,0.0,0.0,0.0
10257,11,-6.0,0.0,0.0,0.0,0.0,0.0
10257,12,-4.0,0.0,0.0,0.0,0.0,0.0
10268,1,0.0,0.0,0.0,0.0,0.0,0.0
10268,2,0.0,0.0,0.0,0.0,0.0,0.0
10268,3,-6.0,0.0,0.0,0.0,0.0,0.0
10268,4,-6.0,0.0,0.0,0.0,0.0,0.0
10268,5,-1.5,0.0,0.0,0.0,0.0,0.0
10268,6,0.0,0.0,0.0,0.0,0.0,0.0
10268,7,-1.0,0.0,0.0,0.0,0.0,0.0
10268,8,-2.0,0.0,0.0,0.0,0.0,0.0
10268,9,-2.0,0.0,0.0,0.0,0.0,0.0
10268,10,-3.0,0.0,0.0,0.0,0.0,0.0
10268,11,-2.0,0.0,0.0,0.0,0.0,0.0
10268,12,-6.0,0.0,0.0,0.0,0.0,0.0
10275,1,-4.0,0.0,0.0,0.0,0.0,0.0
10275,2,-3.0,0.0,0.0,0.0,0.0,0.0
10275,3,-4.0,0.0,0.0,0.0,0.0,0.0
10275,4,-5.0,0.0,0.0,0.0,0.0,0.0
10275,5,-4.0,0.0,0.0,0.0,0.0,0.0
10275,6,-2.0,0.0,0.0,0.0,0.0,0.0
10275,7,-4.0,0.0,0.0,0.0,0.0,0.0
10275,8,2.0,0.0,0.0,0.0,0.0,0.0
10275,9,-5.0,0.0,0.0,0.0,0.0,0.0
10275,10,-3.0,0.0,0.0,0.0,0.0,0.0
10275,11,-8.0,0.0,0.0,0.0,0.0,0.0
10275,12,1.5,0.0,0.0,0.0,0.0,0.0
10279,1,-6.0,0.0,0.0,0.0,0.0,0.0
10279,2,-3.0,0.0,0.0,0.0,0.0,0.0
10279,3,-4.0,0.0,0.0,0.0,0.0,0.0
10279,4,-4.0,0.0,0.0,0.0,0.0,0.0
10279,5,-3.0,0.0,0.0,0.0,0.0,0.0
10279,6,-3.0,0.0,0.0,0.0,0.0,0.0
10279,7,-3.0,0.0,0.0,0.0,0.0,0.0
10279,8,-5.0,0.0,0.0,0.0,0.0,0.0
10279,9,-8.0,0.0,0.0,0.0,0.0,0.0
10279,10,-4.0,0.0,0.0,0.0,0.0,0.0
10279,11,-4.0,0.0,0.0,0.0,0.0,0.0
10279,12,-3.0,0.0,0.0,0.0,0.0,0.0
10299,1,-13.0,0.0,0.0,0.0,0.0,0.0
10299,2,-5.0,0.0,0.0,0.0,0.0,0.0
10299,3,-9.0,0.0,0.0,0.0,0.0,0.0
10299,4,-8.0,0.0,0.0,0.0,0.0,0.0
10299,5,-7.0,0.0,0.0,0.0,0.0,0.0
10299,6,-8.0,0.0,0.0,0.0,0.0,0.0
10299,7,-9.0,0.0,0.0,0.0,0.0,0.0
10299,8,-3.0,0.0,0.0,0.0,0.0,0.0
10299,9,-8.0,0.0,0.0,0.0,0.0,0.0
10299,10,-9.0,0.0,0.0,0.0,0.0,0.0
10299,11,-9.0,0.0,0.0,0.0,0.0,0.0
10299,12,-9.0,0.0,0.0,0.0,0.0,0.0
10333,1,-10.0,0.0,0.0,0.0,0.0,0.0
10333,2,-18.0,0.0,0.0,0.0,0.0,0.0
10333,3,-14.0,0.0,0.0,0.0,0.0,0.0
10333,4,-6.0,0.0,0.0,0.0,0.0,0.0
10333,5,-9.0,0.0,0.0,0.0,0.0,0.0
10333,6,-10.0,0.0,0.0,0.0,0.0,0.0
10333,7,-9.0,0.0,0.0,0.0,0.0,0.0
10333,8,-10.0,0.0,0.0,0.0,0.0,0.0
10333,9,-13.0,0.0,0.0,0.0,0.0,0.0
10333,10,-12.0,0.0,0.0,0.0,0.0,0.0
10333,11,-8.0,0.0,0.0,0.0,0.0,0.0
10333,12,-22.0,0.0,0.0,0.0,0.0,0.0
10361,1,-5.0,0.0,0.0,0.0,0.0,0.0
10361,2,-9.0,0.0,0.0,0.0,0.0,0.0
10361,3,-8.0,0.0,0.0,0.0,0.0,0.0
10361,4,-5.0,0.0,0.0,0.0,0.0,0.0
10361,5,-8.0,0.0,0.0,0.0,0.0,0.0
10361,6,-6.0,0.0,0.0,0.0,0.0,0.0
10361,7,-8.0,0.0,0.0,0.0,0.0,0.0
10361,8,-7.0,0.0,0.0,0.0,0.0,0.0
10361,9,-9.5,0.0,0.0,0.0,0.0,0.0
10361,10,-6.0,0.0,0.0,0.0,0.0,0.0
10361,11,-11.0,0.0,0.0,0.0,0.0,0.0
10361,12,-5.0,0.0,0.0,0.0,0.0,0.0
10372,1,-8.0,0.0,0.0,0.0,0.0,0.0
10372,2,-2.0,0.0,0.0,0.0,0.0,0.0
10372,3,-6.0,0.0,0.0,0.0,0.0,0.0
10372,4,-12.0,0.0,0.0,0.0,0.0,0.0
10372,5,-8.0,0.0,0.0,0.0,0.0,0.0
10372,6,-4.0,0.0,0.0,0.0,0.0,0.0
10372,7,-3.0,0.0,0.0,0.0,0.0,0.0
10372,8,-4.0,0.0,0.0,0.0,0.0,0.0
10372,9,-6.0,0.0,0.0,0.0,0.0,0.0
10372,10,-5.0,0.0,0.0,0.0,0.0,0.0
10372,11,-7.0,0.0,0.0,0.0,0.0,0.0
10372,12,2.0,0.0,0.0,0.0,0.0,0.0
10397,1,-10.0,0.0,0.0,0.0,0.0,0.0
10397,2,-9.0,0.0,0.0,0.0,0.0,0.0
10397,3,-9.0,0.0,0.0,0.0,0.0,0.0
10397,4,-8.0,0.0,0.0,0.0,0.0,0.0
10397,5,-7.0,0.0,0.0,0.0,0.0,0.0
10397,6,-6.0,0.0,0.0,0.0,0.0,0.0
10397,7,-7.0,0.0,0.0,0.0,0.0,0.0
10397,8,-8.0,0.0,0.0,0.0,0.0,0.0
10397,9,-9.0,0.0,0.0,0.0,0.0,0.0
10397,10,-6.0,0.0,0.0,0.0,0.0,0.0
10397,11,-7.0,0.0,0.0,0.0,0.0,0.0
10397,12,-9.0,0.0,0.0,0.0,0.0,0.0
10408,1,-7.0,0.0,0.0,0.0,0.0,0.0
10408,2,-5.0,0.0,0.0,0.0,0.0,0.0
10408,3,-8.0,0.0,0.0,0.0,0.0,0.0
10408,4,-7.0,0.0,0.0,0.0,0.0,0.0
10408,5,-7.0,0.0,0.0,0.0,0.0,0.0
10408,6,-5.0,0.0,0.0,0.0,0.0,0.0
10408,7,-6.0,0.0,0.0,0.0,0.0,0.0
10408,8,-7.0,0.0,0.0,0.0,0.0,0.0
10408,9,-9.0,0.0,0.0,0.0,0.0,0.0
10408,10,-10.0,0.0,0.0,0.0,0.0,0.0
10408,11,-9.0,0.0,0.0,0.0,0.0,0.0
10408,12,-10.0,0.0,0.0,0.0,0.0,0.0
10409,4,-20.0,0.0,0.0,0.0,0.0,0.0
10409,5,-19.0,0.0,0.0,0.0,0.0,0.0
10409,6,-9.0,0.0,0.0,0.0,0.0,0.0
10409,7,-11.0,0.0,0.0,0.0,0.0,0.0
10409,8,-12.5,0.0,0.0,0.0,0.0,0.0
10409,9,-9.5,0.0,0.0,0.0,0.0,0.0
10409,10,-6.0,0.0,0.0,0.0,0.0,0.0
10409,11,-10.0,0.0,0.0,0.0,0.0,0.0
10409,12,-10.0,0.0,0.0,0.0,0.0,0.0
10423,1,-8.0,0.0,0.0,0.0,0.0,0.0
10423,2,-4.0,0.0,0.0,0.0,0.0,0.0
10423,3,-7.0,0.0,0.0,0.0,0.0,0.0
10423,4,-6.0,0.0,0.0,0.0,0.0,0.0
10423,5,-6.0,0.0,0.0,0.0,0.0,0.0
10423,6,-4.0,0.0,0.0,0.0,0.0,0.0
10423,7,-4.0,0.0,0.0,0.0,0.0,0.0
10423,8,-5.0,0.0,0.0,0.0,0.0,0.0
10423,9,-7.0,0.0,0.0,0.0,0.0,0.0
10423,10,-5.0,0.0,0.0,0.0,0.0,0.0
10423,11,-5.0,0.0,0.0,0.0,0.0,0.0
10423,12,-6.0,0.0,0.0,0.0,0.0,0.0
10431,1,-4.0,0.0,0.0,0.0,0.0,0.0
10431,2,-2.0,0.0,0.0,0.0,0.0,0.0
10431,3,-6.0,0.0,0.0,0.0,0.0,0.0
10431,4,-5.0,0.0,0.0,0.0,0.0,0.0
10431,5,-5.0,0.0,0.0,0.0,0.0,0.0
10431,6,-3.0,0.0,0.0,0.0,0.0,0.0
10431,7,-5.0,0.0,0.0,0.0,0.0,0.0
10431,8,-4.0,0.0,0.0,0.0,0.0,0.0
10431,9,-6.0,0.0,0.0,0.0,0.0,0.0
10431,10,-4.0,0.0,0.0,0.0,0.0,0.0
10431,11,-4.0,0.0,0.0,0.0,0.0,0.0
10431,12,-3.0,0.0,0.0,0.0,0.0,0.0
10434,1,-7.0,0.0,0.0,0.0,0.0,0.0
10434,2,-6.0,0.0,0.0,0.0,0.0,0.0
10434,3,-8.0,0.0,0.0,0.0,0.0,0.0
10434,4,-7.0,0.0,0.0,0.0,0.0,0.0
10434,5,-5.0,0.0,0.0,0.0,0.0,0.0
10434,6,-3.0,0.0,0.0,0.0,0.0,0.0
10434,7,-3.0,0.0,0.0,0.0,0.0,0.0
10434,8,-5.0,0.0,0.0,0.0,0.0,0.0
10434,9,-8.0,0.0,0.0,0.0,0.0,0.0
10434,10,-8.0,0.0,0.0,0.0,0.0,0.0
10434,11,-10.0,0.0,0.0,0.0,0.0,0.0
10434,12,-8.0,0.0,0.0,0.0,0.0,0.0
10466,1,-2.0,0.0,0.0,0.0,0.0,0.0
10466,2,3.0,0.0,0.0,0.0,0.0,0.0
10466,3,-6.0,0.0,0.0,0.0,0.0,0.0
10466,4,-5.0,0.0,0.0,0.0,0.0,0.0
10466,5,2.0,0.0,0.0,0.0,0.0,0.0
10466,6,2.0,0.0,0.0,0.0,0.0,0.0
10466,7,-1.0,0.0,0.0,0.0,0.0,0.0
10466,8,-3.0,0.0,0.0,0.0,0.0,0.0
10466,9,-8.0,0.0,0.0,0.0,0.0,0.0
10466,10,-6.0,0.0,0.0,0.0,0.0,0.0
10466,11,-2.0,0.0,0.0,0.0,0.0,0.0
10466,12,3.0,0.0,0.0,0.0,0.0,0.0
10469,1,-5.0,0.0,0.0,0.0,0.0,0.0
10469,2,-9.0,0.0,0.0,0.0,0.0,0.0
10469,3,-10.0,0.0,0.0,0.0,0.0,0.0
10469,4,-8.0,0.0,0.0,0.0,0.0,0.0
10469,5,-6.0,0.0,0.0,0.0,0.0,0.0
10469,6,-4.0,0.0,0.0,0.0,0.0,0.0
10469,7,-6.0,0.0,0.0,0.0,0.0,0.0
10469,8,-5.0,0.0,0.0,0.0,0.0,0.0
10469,9,-8.0,0.0,0.0,0.0,0.0,0.0
10469,10,-8.0,0.0,0.0,0.0,0.0,0.0
10469,11,-7.5,0.0,0.0,0.0,0.0,0.0
10469,12,-9.0,0.0,0.0,0.0,0.0,0.0
10529,1,-7.0,0.0,0.0,0.0,0.0,0.0
10529,2,-8.0,0.0,0.0,0.0,0.0,0.0
10529,3,-6.0,0.0,0.0,0.0,0.0,0.0
10529,4,-6.0,0.0,0.0,0.0,0.0,0.0
10529,5,-5.0,0.0,0.0,0.0,0.0,0.0
10529,6,-4.0,0.0,0.0,0.0,0.0,0.0
10529,7,-3.0,0.0,0.0,0.0,0.0,0.0
10529,8,-4.0,0.0,0.0,0.0,0.0,0.0
10529,9,-7.0,0.0,0.0,0.0,0.0,0.0
10529,10,-8.0,0.0,0.0,0.0,0.0,0.0
10529,11,-7.0,0.0,0.0,0.0,0.0,0.0
10529,12,-5.0,0.0,0.0,0.0,0.0,0.0
10551,1,-13.0,0.0,0.0,0.0,0.0,0.0
10551,2,-10.0,0.0,0.0,0.0,0.0,0.0
10551,3,-9.0,0.0,0.0,0.0,0.0,0.0
10551,4,-8.0,0.0,0.0,0.0,0.0,0.0
10551,5,-9.0,0.0,0.0,0.0,0.0,0.0
10551,6,-9.0,0.0,0.0,0.0,0.0,0.0
10551,7,-9.0,0.0,0.0,0.0,0.0,0.0
10551,8,-3.0,0.0,0.0,0.0,0.0,0.0
10551,9,-7.0,0.0,0.0,0.0,0.0,0.0
10551,10,-9.0,0.0,0.0,0.0,0.0,0.0
10551,11,-9.0,0.0,0.0,0.0,0.0,0.0
10551,12,-8.0,0.0,0.0,0.0,0.0,0.0
10558,1,-9.5,0.0,0.0,0.0,0.0,0.0
10558,2,-9.5,0.0,0.0,0.0,0.0,0.0
10558,3,-11.0,0.0,0.0,0.0,0.0,0.0
10558,4,-12.0,0.0,0.0,0.0,0.0,0.0
10558,5,-12.0,0.0,0.0,0.0,0.0,0.0
10558,6,0.0,0.0,0.0,0.0,0.0,0.0
10558,7,-6.0,0.0,0.0,0.0,0.0,0.0
10558,8,-8.0,0.0,0.0,0.0,0.0,0.0
10558,9,-10.0,0.0,0.0,0.0,0.0,0.0
10558,10,-12.0,0.0,0.0,0.0,0.0,0.0
10558,11,-26.0,0.0,0.0,0.0,0.0,0.0
10558,12,-17.0,0.0,0.0,0.0,0.0,0.0
10561,1,-6.0,0.0,0.0,0.0,0.0,0.0
10561,2,-1.0,0.0,0.0,0.0,0.0,0.0
10561,3,-6.0,0.0,0.0,0.0,0.0,0.0
10561,4,-9.0,0.0,0.0,0.0,0.0,0.0
10561,5,-7.0,0.0,0.0,0.0,0.0,0.0
10561,6,-4.0,0.0,0.0,0.0,0.0,0.0
10561,7,-7.0,0.0,0.0,0.0,0.0,0.0
10561,8,-4.0,0.0,0.0,0.0,0.0,0.0
10561,9,-6.0,0.0,0.0,0.0,0.0,0.0
10561,10,-5.0,0.0,0.0,0.0,0.0,0.0
10561,11,-7.0,0.0,0.0,0.0,0.0,0.0
10561,12,-3.0,0.0,0.0,0.0,0.0,0.0
10562,5,9.0,0.0,0.0,0.0,0.0,0.0
10562,6,5.0,0.0,0.0,0.0,0.0,0.0
10562,7,-4.0,0.0,0.0,0.0,0.0,0.0
10562,8,-9.0,0.0,0.0,0.0,0.0,0.0
10562,9,-9.0,0.0,0.0,0.0,0.0,0.0
10562,10,-9.0,0.0,0.0,0.0,0.0,0.0
10562,11,-10.5,0.0,0.0,0.0,0.0,0.0
10562,12,-18.0,0.0,0.0,0.0,0.0,0.0
10577,1,-11.5,0.0,0.0,0.0,0.0,0.0
10577,2,-17.0,0.0,0.0,0.0,0.0,0.0
10577,3,-5.0,0.0,0.0,0.0,0.0,0.0
10577,4,-7.0,0.0,0.0,0.0,0.0,0.0
10577,5,-7.0,0.0,0.0,0.0,0.0,0.0
10577,6,-6.0,0.0,0.0,0.0,0.0,0.0
10577,7,-6.5,0.0,0.0,0.0,0.0,0.0
10577,8,-7.0,0.0,0.0,0.0,0.0,0.0
10577,9,-14.0,0.0,0.0,0.0,0.0,0.0
10577,10,-8.0,0.0,0.0,0.0,0.0,0.0
10577,11,-12.0,0.0,0.0,0.0,0.0,0.0
10577,12,-20.0,0.0,0.0,0.0,0.0,0.0
10581,1,-8.0,0.0,0.0,0.0,0.0,0.0
10581,2,-9.0,0.0,0.0,0.0,0.0,0.0
10581,3,-5.0,0.0,0.0,0.0,0.0,0.0
10581,4,-6.0,0.0,0.0,0.0,0.0,0.0
10581,5,-7.0,0.0,0.0,0.0,0.0,0.0
10581,6,-4.0,0.0,0.0,0.0,0.0,0.0
10581,7,-4.0,0.0,0.0,0.0,0.0,0.0
10581,8,-3.0,0.0,0.0,0.0,0.0,0.0
10581,9,-8.0,0.0,0.0,0.0,0.0,0.0
10581,10,-6.0,0.0,0.0,0.0,0.0,0.0
10581,11,-10.0,0.0,0.0,0.0,0.0,0.0
10581,12,-4.0,0.0,0.0,0.0,0.0,0.0
10590,1,-9.0,0.0,0.0,0.0,0.0,0.0
10590,2,-9.0,0.0,0.0,0.0,0.0,0.0
10599,1,-5.0,0.0,0.0,0.0,0.0,0.0
10599,2,-4.0,0.0,0.0,0.0,0.0,0.0
10599,3,-6.0,0.0,0.0,0.0,0.0,0.0
10599,4,-6.0,0.0,0.0,0.0,0.0,0.0
10599,5,-4.0,0.0,0.0,0.0,0.0,0.0
10599,6,-1.0,0.0,0.0,0.0,0.0,0.0
10599,7,-3.0,0.0,0.0,0.0,0.0,0.0
10599,8,-4.0,0.0,0.0,0.0,0.0,0.0
10599,9,-7.0,0.0,0.0,0.0,0.0,0.0
10599,10,-5.0,0.0,0.0,0.0,0.0,0.0
10599,11,-5.0,0.0,0.0,0.0,0.0,0.0
10599,12,-4.0,0.0,0.0,0.0,0.0,0.0
10620,1,-9.0,0.0,0.0,0.0,0.0,0.0
10620,2,-5.0,0.0,0.0,0.0,0.0,0.0
10620,3,-9.0,0.0,0.0,0.0,0.0,0.0
10620,4,-8.0,0.0,0.0,0.0,0.0,0.0
10620,5,-7.0,0.0,0.0,0.0,0.0,0.0
10620,6,-5.0,0.0,0.0,0.0,0.0,0.0
10620,7,-6.0,0.0,0.0,0.0,0.0,0.0
10620,8,-5.0,0.0,0.0,0.0,0.0,0.0
10620,9,-9.0,0.0,0.0,0.0,0.0,0.0
10620,10,-8.0,0.0,0.0,0.0,0.0,0.0
10620,11,-6.0,0.0,0.0,0.0,0.0,0.0
10620,12,-9.0,0.0,0.0,0.0,0.0,0.0
10627,1,-6.0,0.0,0.0,0.0,0.0,0.0
10627,2,-5.0,0.0,0.0,0.0,0.0,0.0
10627,3,-9.0,0.0,0.0,0.0,0.0,0.0
10627,4,-8.0,0.0,0.0,0.0,0.0,0.0
10627,5,-8.0,0.0,0.0,0.0,0.0,0.0
10627,6,-4.0,0.0,0.0,0.0,0.0,0.0
10627,7,-6.0,0.0,0.0,0.0,0.0,0.0
10627,8,-7.0,0.0,0.0,0.0,0.0,0.0
10627,9,-8.0,0.0,0.0,0.0,0.0,0.0
10627,10,-8.0,0.0,0.0,0.0,0.0,0.0
10627,11,-8.0,0.0,0.0,0.0,0.0,0.0
10627,12,-9.0,0.0,0.0,0.0,0.0,0.0
10631,1,-14.0,0.0,0.0,0.0,0.0,0.0
10631,2,-11.0,0.0,0.0,0.0,0.0,0.0
10631,3,-9.0,0.0,0.0,0.0,0.0,0.0
10631,4,-7.0,0.0,0.0,0.0,0.0,0.0
10631,5,-10.0,0.0,0.0,0.0,0.0,0.0
10631,6,-9.0,0.0,0.0,0.0,0.0,0.0
10631,7,-9.5,0.0,0.0,0.0,0.0,0.0
10631,8,-11.0,0.0,0.0,0.0,0.0,0.0
10631,9,-9.0,0.0,0.0,0.0,0.0,0.0
10631,10,-13.0,0.0,0.0,0.0,0.0,0.0
10631,11,-13.0,0.0,0.0,0.0,0.0,0.0
10631,12,-10.0,0.0,0.0,0.0,0.0,0.0
10643,4,-13.0,0.0,0.0,0.0,0.0,0.0
10643,5,4.0,0.0,0.0,0.0,0.0,0.0
10643,6,4.0,0.0,0.0,0.0,0.0,0.0
10643,7,0.0,0.0,0.0,0.0,0.0,0.0
10643,8,-1.0,0.0,0.0,0.0,0.0,0.0
10643,9,-11.0,0.0,0.0,0.0,0.0,0.0
10643,10,-7.0,0.0,0.0,0.0,0.0,0.0
10643,11,-1.0,0.0,0.0,0.0,0.0,0.0
10666,1,-5.0,0.0,0.0,0.0,0.0,0.0
10666,2,-3.0,0.0,0.0,0.0,0.0,0.0
10666,3,-8.0,0.0,0.0,0.0,0.0,0.0
10666,4,-5.0,0.0,0.0,0.0,0.0,0.0
10666,5,-5.0,0.0,0.0,0.0,0.0,0.0
10666,6,-4.0,0.0,0.0,0.0,0.0,0.0
10666,7,-5.0,0.0,0.0,0.0,0.0,0.0
10666,8,-3.0,0.0,0.0,0.0,0.0,0.0
10666,9,-7.0,0.0,0.0,0.0,0.0,0.0
10666,10,-5.0,0.0,0.0,0.0,0.0,0.0
10666,11,-6.0,0.0,0.0,0.0,0.0,0.0
10666,12,-3.0,0.0,0.0,0.0,0.0,0.0
10676,1,-3.0,0.0,0.0,0.0,0.0,0.0
10676,2,-6.0,0.0,0.0,0.0,0.0,0.0
10676,3,-5.0,0.0,0.0,0.0,0.0,0.0
10676,4,-5.0,0.0,0.0,0.0,0.0,0.0
10676,5,-6.0,0.0,0.0,0.0,0.0,0.0
10676,6,3.0,0.0,0.0,0.0,0.0,0.0
10676,7,-2.0,0.0,0.0,0.0,0.0,0.0
10676,8,0.0,0.0,0.0,0.0,0.0,0.0
10676,9,-7.5,0.0,0.0,0.0,0.0,0.0
10676,10,-10.0,0.0,0.0,0.0,0.0,0.0
10676,11,-5.0,0.0,0.0,0.0,0.0,0.0
10676,12,-5.0,0.0,0.0,0.0,0.0,0.0
10685,1,-5.0,0.0,0.0,0.0,0.0,0.0
10685,2,-5.5,0.0,0.0,0.0,0.0,0.0
10685,3,-5.0,0.0,0.0,0.0,0.0,0.0
10685,4,-8.0,0.0,0.0,0.0,0.0,0.0
10685,5,-7.0,0.0,0.0,0.0,0.0,0.0
10685,6,-2.0,0.0,0.0,0.0,0.0,0.0
10685,7,-4.0,0.0,0.0,0.0,0.0,0.0
10685,8,-5.0,0.0,0.0,0.0,0.0,0.0
10685,9,-7.0,0.0,0.0,0.0,0.0,0.0
10685,10,-5.0,0.0,0.0,0.0,0.0,0.0
10685,11,-6.0,0.0,0.0,0.0,0.0,0.0
10685,12,-6.0,0.0,0.0,0.0,0.0,0.0
10693,1,-7.0,0.0,0.0,0.0,0.0,0.0
10693,2,-6.0,0.0,0.0,0.0,0.0,0.0
10693,3,-7.0,0.0,0.0,0.0,0.0,0.0
10693,4,-6.0,0.0,0.0,0.0,0.0,0.0
10693,5,-6.0,0.0,0.0,0.0,0.0,0.0
10693,6,-4.0,0.0,0.0,0.0,0.0,0.0
10693,7,-5.0,0.0,0.0,0.0,0.0,0.0
10693,8,-5.0,0.0,0.0,0.0,0.0,0.0
10693,9,-8.0,0.0,0.0,0.0,0.0,0.0
10693,10,-6.0,0.0,0.0,0.0,0.0,0.0
10693,11,-6.0,0.0,0.0,0.0,0.0,0.0
10693,12,-5.0,0.0,0.0,0.0,0.0,0.0
10713,1,-8.0,0.0,0.0,0.0,0.0,0.0
10713,2,-4.0,0.0,0.0,0.0,0.0,0.0
10713,3,-6.0,0.0,0.0,0.0,0.0,0.0
10713,4,-7.0,0.0,0.0,0.0,0.0,0.0
10713,5,-5.0,0.0,0.0,0.0,0.0,0.0
10713,6,-4.0,0.0,0.0,0.0,0.0,0.0
10713,7,-5.0,0.0,0.0,0.0,0.0,0.0
10713,8,-5.0,0.0,0.0,0.0,0.0,0.0
10713,9,-8.0,0.0,0.0,0.0,0.0,0.0
10713,10,-7.0,0.0,0.0,0.0,0.0,0.0
10713,11,-7.0,0.0,0.0,0.0,0.0,0.0
10713,12,-5.0,0.0,0.0,0.0,0.0,0.0
10721,1,-6.0,0.0,0.0,0.0,0.0,0.0
10721,2,-10.0,0.0,0.0,0.0,0.0,0.0
10721,3,-7.0,0.0,0.0,0.0,0.0,0.0
10721,4,-6.0,0.0,0.0,0.0,0.0,0.0
10721,5,-6.0,0.0,0.0,0.0,0.0,0.0
10721,6,-4.0,0.0,0.0,0.0,0.0,0.0
10721,7,-4.0,0.0,0.0,0.0,0.0,0.0
10721,8,-4.0,0.0,0.0,0.0,0.0,0.0
10721,9,-9.5,0.0,0.0,0.0,0.0,0.0
10721,10,-8.0,0.0,0.0,0.0,0.0,0.0
10721,11,-6.0,0.0,0.0,0.0,0.0,0.0
10721,12,-5.0,0.0,0.0,0.0,0.0,0.0
10728,1,-6.0,0.0,0.0,0.0,0.0,0.0
10728,2,-3.0,0.0,0.0,0.0,0.0,0.0
10728,3,-9.0,0.0,0.0,0.0,0.0,0.0
10728,4,-7.0,0.0,0.0,0.0,0.0,0.0
10728,5,-2.0,0.0,0.0,0.0,0.0,0.0
10728,6,-4.0,0.0,0.0,0.0,0.0,0.0
10728,7,-6.0,0.0,0.0,0.0,0.0,0.0
10728,8,-5.0,0.0,0.0,0.0,0.0,0.0
10728,9,-6.0,0.0,0.0,0.0,0.0,0.0
10728,10,-6.0,0.0,0.0,0.0,0.0,0.0
10728,11,-1.5,0.0,0.0,0.0,0.0,0.0
10728,12,-6.0,0.0,0.0,0.0,0.0,0.0
10731,1,-8.0,0.0,0.0,0.0,0.0,0.0
10731,2,-7.0,0.0,0.0,0.0,0.0,0.0
10731,3,-7.0,0.0,0.0,0.0,0.0,0.0
10731,4,-6.0,0.0,0.0,0.0,0.0,0.0
10731,5,-5.0,0.0,0.0,0.0,0.0,0.0
10731,6,-5.0,0.0,0.0,0.0,0.0,0.0
10731,7,-5.0,0.0,0.0,0.0,0.0,0.0
10731,8,-7.0,0.0,0.0,0.0,0.0,0.0
10731,9,-9.0,0.0,0.0,0.0,0.0,0.0
